cust_no,recommended_products
C0018032,"P00079,D0069,D0047,D0029,D0027"
C0018034,"D0089,D0003,D0020,D0088,D0024"
C0018035,"D0004,D0092,D0099,D0028,D0033"
C0018041,"P00076,D0067,D0052,D0019,D0016"
C0018045,"P00213,P00012,D0088,D0072,D0024"
C0018051,"P00072,P00233,D0006,D0040,D0070"
C0018065,"D0051,D0048,D0094,D0058,D0038"
C0018067,"D0083,D0059,D0006,D0009,D0087"
C0018077,"P00311,D0098,D0028,D0049,D0075"
C0018080,"P00074,D0037,D0045,D0072,D0099"
C0018081,"D0042,D0017,D0055,D0070,D0026"
C0018085,"P00050,D0069,D0053,D0026,D0004"
C0018086,"D0009,D0012,D0074,D0033,D0094"
C0018111,"P00093,D0024,D0060,D0069,D0031"
C0018114,"P00002,D0093,D0026,D0058,D0001"
C0018128,"P00363,D0098,D0056,D0039,D0006"
C0018136,"P00312,P00321,D0018,D0005,D0022"
C0018137,"D0042,D0070,D0041,D0047,D0012"
C0018144,"D0078,D0020,D0001,D0015,D0029"
C0018146,"D0091,D0060,D0009,D0018,D0020"
C0018150,"P00384,P00355,D0018,D0053,D0055"
C0018153,"D0062,D0089,D0066,D0023,D0067"
C0018154,"P00290,D0023,D0019,D0008,D0053"
C0018158,"P00442,D0023,D0066,D0031,D0081"
C0018163,"D0077,D0055,D0081,D0034,D0066"
C0018170,"D0067,D0030,D0084,D0074,D0071"
C0018171,"P00469,P00086,D0057,D0026,D0098"
C0018179,"D0028,D0052,D0067,D0056,D0055"
C0018180,"P00402,P00222,D0072,D0006,D0019"
C0018183,"D0066,D0099,D0007,D0046,D0034"
C0018185,"D0093,D0055,D0052,D0099,D0056"
C0018191,"D0048,D0006,D0076,D0070,D0090"
C0018195,"P00468,P00339,D0044,D0042,D0063"
C0018203,"P00419,D0024,D0096,D0056,D0037"
C0018212,"D0074,D0033,D0077,D0010,D0098"
C0018215,"D0083,D0097,D0032,D0035,D0059"
C0018224,"D0009,D0045,D0072,D0065,D0027"
C0018239,"P00094,D0054,D0002,D0022,D0017"
C0018241,"P00167,P00008,P00454,D0014,D0022"
C0018245,"D0092,D0031,D0068,D0060,D0015"
C0018247,"P00413,P00230,D0033,D0041,D0077"
C0018248,"D0051,D0060,D0091,D0085,D0086"
C0018252,"P00442,D0021,D0014,D0080,D0034"
C0018255,"D0033,D0086,D0070,D0063,D0015"
C0018258,"P00063,P00228,P00047,P00247,D0041"
C0018261,"P00323,P00335,D0073,D0070,D0022"
C0018262,"P00035,D0022,D0068,D0011,D0038"
C0018266,"D0048,D0009,D0095,D0061,D0088"
C0018276,"P00149,D0084,D0092,D0025,D0070"
C0018278,"D0066,D0071,D0056,D0040,D0078"
C0018279,"D0034,D0041,D0052,D0077,D0057"
C0018281,"D0072,D0056,D0077,D0013,D0071"
C0018286,"P00301,D0095,D0024,D0006,D0085"
C0018288,"P00187,D0025,D0055,D0072,D0067"
C0018292,"D0052,D0016,D0076,D0083,D0068"
C0018295,"P00241,D0094,D0041,D0010,D0090"
C0018297,"P00307,D0089,D0001,D0029,D0070"
C0018309,"D0010,D0098,D0078,D0055,D0086"
C0018320,"P00119,D0087,D0040,D0069,D0039"
C0018322,"D0072,D0070,D0043,D0058,D0015"
C0018332,"P00357,P00493,P00478,D0068,D0094"
C0018337,"P00272,D0021,D0092,D0006,D0086"
C0018338,"D0078,D0053,D0043,D0030,D0088"
C0018339,"D0079,D0100,D0047,D0053,D0010"
C0018342,"P00222,D0087,D0096,D0072,D0015"
C0018350,"D0037,D0053,D0045,D0055,D0026"
C0018356,"D0092,D0082,D0096,D0047,D0026"
C0018357,"P00139,P00476,D0088,D0055,D0066"
C0018362,"P00006,D0066,D0093,D0023,D0034"
C0018364,"P00301,P00192,D0014,D0070,D0022"
C0018367,"D0096,D0006,D0047,D0070,D0022"
C0018375,"P00062,P00002,D0081,D0022,D0033"
C0018376,"P00097,P00068,D0097,D0015,D0047"
C0018386,"D0058,D0044,D0007,D0018,D0013"
C0018391,"D0059,D0097,D0009,D0017,D0083"
C0018395,"P00199,D0072,D0083,D0030,D0086"
C0018400,"P00120,P00468,D0031,D0025,D0028"
C0018404,"P00041,P00174,D0073,D0001,D0007"
C0018409,"D0030,D0049,D0044,D0051,D0033"
C0018427,"D0099,D0085,D0016,D0049,D0011"
C0018433,"D0071,D0032,D0070,D0064,D0076"
C0018440,"P00370,P00191,D0100,D0054,D0071"
C0018443,"P00462,P00314,D0078,D0083,D0038"
C0018444,"P00460,P00143,P00386,P00137,D0088"
C0018446,"P00376,P00002,P00120,D0065,D0025"
C0018452,"D0014,D0038,D0097,D0045,D0080"
C0018463,"D0060,D0049,D0028,D0008,D0004"
C0018464,"P00397,P00261,P00164,D0077,D0032"
C0018465,"P00217,P00075,P00469,D0042,D0030"
C0018467,"P00100,D0087,D0069,D0012,D0002"
C0018478,"D0065,D0005,D0046,D0093,D0043"
C0018482,"P00108,D0066,D0025,D0026,D0016"
C0018490,"D0079,D0061,D0094,D0059,D0090"
C0018495,"D0080,D0020,D0069,D0067,D0012"
C0018506,"D0074,D0042,D0089,D0093,D0079"
C0018510,"P00440,D0097,D0026,D0024,D0043"
C0018513,"D0080,D0089,D0094,D0073,D0053"
C0018514,"D0036,D0010,D0066,D0097,D0067"
C0018520,"D0083,D0093,D0021,D0075,D0074"
C0018524,"P00311,P00041,D0019,D0076,D0057"
C0018525,"D0001,D0006,D0012,D0002,D0054"
C0018531,"D0003,D0010,D0080,D0027,D0016"
C0018533,"P00353,D0015,D0023,D0038,D0036"
C0018545,"P00395,P00320,D0035,D0061,D0095"
C0018552,"P00079,P00168,D0057,D0024,D0071"
C0018554,"P00060,P00298,D0082,D0071,D0015"
C0018556,"D0098,D0082,D0022,D0028,D0077"
C0018557,"D0008,D0004,D0042,D0034,D0031"
C0018562,"D0100,D0091,D0048,D0018,D0004"
C0018569,"D0036,D0015,D0094,D0037,D0007"
C0018573,"P00312,P00169,D0026,D0058,D0098"
C0018576,"P00097,P00283,D0082,D0089,D0096"
C0018577,"P00284,D0062,D0055,D0027,D0040"
C0018581,"D0080,D0088,D0043,D0001,D0055"
C0018597,"P00260,D0062,D0099,D0048,D0088"
C0018614,"D0083,D0080,D0031,D0061,D0063"
C0018617,"P00364,D0045,D0094,D0075,D0097"
C0018619,"D0066,D0019,D0039,D0095,D0030"
C0018622,"D0020,D0068,D0069,D0060,D0017"
C0018627,"P00050,P00431,D0001,D0025,D0043"
C0018632,"D0096,D0011,D0058,D0071,D0018"
C0018634,"D0045,D0077,D0057,D0071,D0094"
C0018635,"D0029,D0072,D0039,D0061,D0028"
C0018637,"D0082,D0002,D0100,D0078,D0088"
C0018644,"P00096,P00215,P00348,P00164,D0024"
C0018653,"P00089,D0094,D0099,D0044,D0019"
C0018654,"P00046,D0095,D0100,D0020,D0039"
C0018668,"D0005,D0010,D0071,D0084,D0037"
C0018669,"P00201,P00001,D0036,D0016,D0019"
C0018674,"P00039,D0066,D0021,D0099,D0026"
C0018676,"D0043,D0037,D0069,D0036,D0039"
C0018679,"P00384,P00389,D0019,D0072,D0095"
C0018685,"D0056,D0044,D0027,D0084,D0037"
C0018690,"P00425,D0002,D0040,D0012,D0015"
C0018699,"P00071,P00114,P00042,D0091,D0090"
C0018706,"D0007,D0010,D0035,D0060,D0026"
C0018708,"D0062,D0053,D0009,D0039,D0047"
C0018717,"P00046,P00007,D0098,D0026,D0052"
C0018726,"D0031,D0035,D0061,D0039,D0008"
C0018728,"P00169,P00332,D0093,D0016,D0067"
C0018731,"D0076,D0013,D0031,D0015,D0030"
C0018734,"D0092,D0011,D0083,D0068,D0045"
C0018735,"D0053,D0049,D0037,D0071,D0057"
C0018736,"D0011,D0014,D0026,D0060,D0035"
C0018740,"P00302,D0019,D0066,D0063,D0050"
C0018742,"P00304,P00289,P00035,D0065,D0081"
C0018744,"D0083,D0018,D0088,D0050,D0072"
C0018748,"P00401,D0077,D0014,D0087,D0074"
C0018751,"D0016,D0096,D0048,D0069,D0026"
C0018765,"P00432,D0094,D0053,D0096,D0062"
C0018766,"D0093,D0075,D0025,D0036,D0027"
C0018769,"D0037,D0015,D0098,D0014,D0066"
C0018779,"D0037,D0012,D0018,D0072,D0025"
C0018780,"P00467,D0041,D0072,D0018,D0074"
C0018788,"P00138,D0100,D0064,D0049,D0095"
C0018792,"P00394,D0020,D0080,D0045,D0087"
C0018793,"D0056,D0054,D0021,D0069,D0079"
C0018809,"P00165,D0074,D0057,D0019,D0030"
C0018812,"P00290,D0095,D0099,D0064,D0031"
C0018822,"D0003,D0082,D0015,D0100,D0020"
C0018831,"D0095,D0029,D0040,D0100,D0088"
C0018833,"D0048,D0016,D0089,D0096,D0060"
C0018840,"D0075,D0018,D0090,D0065,D0038"
C0018843,"D0033,D0057,D0071,D0015,D0044"
C0018859,"P00038,P00425,D0017,D0098,D0032"
C0018863,"D0088,D0040,D0032,D0058,D0022"
C0018865,"D0035,D0063,D0060,D0066,D0100"
C0018866,"P00376,P00437,P00003,D0040,D0001"
C0018872,"P00139,P00440,D0003,D0002,D0041"
C0018875,"P00018,D0009,D0080,D0052,D0087"
C0018879,"D0078,D0064,D0038,D0091,D0097"
C0018880,"D0056,D0039,D0067,D0044,D0045"
C0018887,"D0062,D0084,D0017,D0003,D0073"
C0018894,"P00497,D0048,D0019,D0041,D0042"
C0018907,"P00311,P00242,P00241,D0014,D0064"
C0018908,"P00261,D0013,D0059,D0053,D0075"
C0018912,"D0086,D0077,D0084,D0079,D0042"
C0018918,"D0020,D0091,D0010,D0004,D0043"
C0018919,"P00193,D0003,D0099,D0069,D0094"
C0018927,"D0090,D0065,D0086,D0076,D0092"
C0018934,"D0085,D0038,D0009,D0069,D0011"
C0018938,"P00312,D0082,D0074,D0013,D0072"
C0018951,"D0042,D0020,D0035,D0016,D0080"
C0018962,"D0008,D0039,D0099,D0054,D0043"
C0018964,"D0075,D0021,D0032,D0003,D0020"
C0018987,"P00027,P00469,D0081,D0007,D0054"
C0018988,"P00315,D0068,D0092,D0004,D0076"
C0019001,"D0050,D0077,D0013,D0004,D0091"
C0019002,"P00202,P00369,P00240,D0072,D0041"
C0019009,"P00368,P00388,P00343,D0033,D0025"
C0019012,"D0091,D0029,D0031,D0022,D0069"
C0019015,"D0076,D0098,D0077,D0065,D0048"
C0019025,"P00243,P00133,P00220,D0095,D0020"
C0019033,"P00080,D0090,D0032,D0036,D0089"
C0019035,"P00262,P00212,D0094,D0061,D0086"
C0019044,"P00006,P00483,D0075,D0085,D0082"
C0019051,"D0096,D0024,D0002,D0089,D0042"
C0019056,"D0048,D0072,D0059,D0056,D0097"
C0019062,"P00243,P00456,P00235,D0094,D0035"
C0019071,"P00086,P00233,D0079,D0045,D0094"
C0019074,"P00324,D0090,D0100,D0038,D0040"
C0019076,"D0063,D0040,D0073,D0043,D0061"
C0019087,"D0045,D0010,D0089,D0028,D0066"
C0019095,"P00245,D0005,D0049,D0066,D0074"
C0019109,"D0078,D0047,D0075,D0063,D0008"
C0019113,"P00261,D0008,D0020,D0009,D0002"
C0019122,"D0023,D0027,D0076,D0019,D0095"
C0019133,"P00020,P00117,D0002,D0051,D0048"
C0019134,"D0013,D0062,D0065,D0035,D0084"
C0019135,"P00125,P00399,P00232,D0058,D0098"
C0019138,"D0064,D0089,D0005,D0063,D0050"
C0019144,"P00070,D0064,D0027,D0031,D0013"
C0019146,"D0036,D0071,D0033,D0091,D0076"
C0019159,"D0027,D0048,D0082,D0037,D0014"
C0019162,"D0095,D0050,D0067,D0030,D0058"
C0019170,"D0013,D0092,D0016,D0026,D0070"
C0019184,"P00115,D0070,D0030,D0064,D0043"
C0019189,"D0043,D0094,D0063,D0049,D0028"
C0019200,"D0080,D0045,D0037,D0010,D0096"
C0019202,"D0041,D0058,D0030,D0035,D0013"
C0019203,"D0091,D0079,D0053,D0071,D0024"
C0019209,"P00311,D0028,D0089,D0070,D0099"
C0019215,"P00141,D0083,D0056,D0042,D0082"
C0019216,"P00435,D0026,D0065,D0048,D0003"
C0019221,"D0089,D0095,D0050,D0073,D0004"
C0019236,"P00190,D0049,D0098,D0026,D0011"
C0019240,"D0066,D0084,D0039,D0053,D0079"
C0019242,"P00487,P00272,D0071,D0038,D0074"
C0019246,"D0004,D0071,D0060,D0012,D0094"
C0019250,"D0004,D0064,D0081,D0082,D0012"
C0019258,"D0015,D0087,D0065,D0049,D0029"
C0019265,"P00072,D0079,D0042,D0050,D0027"
C0019273,"D0065,D0081,D0012,D0054,D0009"
C0019276,"P00275,P00044,P00215,P00428,D0050"
C0019279,"D0065,D0066,D0084,D0056,D0100"
C0019280,"P00093,D0080,D0044,D0033,D0024"
C0019281,"P00341,P00038,P00323,P00001,D0070"
C0019286,"D0062,D0066,D0044,D0056,D0091"
C0019292,"P00266,D0086,D0029,D0024,D0014"
C0019300,"P00237,D0036,D0014,D0026,D0029"
C0019314,"P00300,D0017,D0004,D0027,D0034"
C0019315,"P00050,P00312,D0074,D0065,D0069"
C0019319,"D0003,D0033,D0019,D0099,D0087"
C0019325,"D0059,D0073,D0057,D0015,D0001"
C0019330,"P00038,D0004,D0016,D0088,D0075"
C0019333,"P00368,D0074,D0024,D0004,D0038"
C0019337,"P00114,P00070,D0006,D0019,D0033"
C0019358,"D0057,D0033,D0039,D0074,D0079"
C0019364,"P00328,P00195,P00310,D0057,D0037"
C0019365,"P00317,D0081,D0082,D0031,D0048"
C0019366,"D0015,D0099,D0081,D0028,D0052"
C0019374,"P00260,P00388,P00318,P00066,D0026"
C0019375,"D0079,D0053,D0004,D0040,D0006"
C0019376,"P00046,D0059,D0064,D0055,D0037"
C0019382,"P00115,D0076,D0019,D0078,D0046"
C0019388,"D0021,D0004,D0029,D0039,D0013"
C0019392,"P00202,D0056,D0040,D0030,D0026"
C0019394,"P00355,D0086,D0087,D0036,D0002"
C0019395,"P00167,P00214,P00006,D0087,D0058"
C0019398,"P00418,P00414,D0056,D0064,D0085"
C0019400,"P00399,D0060,D0006,D0042,D0034"
C0019402,"D0047,D0046,D0054,D0053,D0070"
C0019403,"P00211,D0089,D0051,D0049,D0086"
C0019408,"D0088,D0032,D0059,D0048,D0019"
C0019412,"P00050,D0081,D0008,D0011,D0098"
C0019414,"P00290,D0087,D0019,D0027,D0011"
C0019415,"D0064,D0010,D0051,D0035,D0031"
C0019417,"D0003,D0002,D0018,D0030,D0026"
C0019431,"P00222,D0016,D0006,D0082,D0061"
C0019437,"D0018,D0052,D0099,D0065,D0034"
C0019446,"P00410,P00093,D0069,D0043,D0041"
C0019451,"D0001,D0054,D0074,D0055,D0095"
C0019466,"P00058,P00389,D0004,D0040,D0022"
C0019471,"P00392,D0078,D0057,D0083,D0077"
C0019475,"P00487,P00451,D0031,D0029,D0021"
C0019476,"D0011,D0023,D0054,D0085,D0033"
C0019483,"P00460,P00176,D0089,D0098,D0061"
C0019491,"D0067,D0089,D0006,D0071,D0018"
C0019494,"D0085,D0040,D0049,D0021,D0001"
C0019507,"P00094,P00021,D0082,D0007,D0038"
C0019512,"D0064,D0095,D0077,D0054,D0013"
C0019519,"P00281,P00449,D0065,D0027,D0075"
C0019524,"P00154,D0082,D0047,D0044,D0008"
C0019535,"D0019,D0037,D0010,D0060,D0054"
C0019538,"D0075,D0028,D0074,D0020,D0066"
C0019541,"D0073,D0036,D0057,D0076,D0043"
C0019545,"P00458,D0074,D0067,D0059,D0094"
C0019552,"D0019,D0091,D0006,D0059,D0067"
C0019553,"P00271,D0067,D0012,D0099,D0063"
C0019558,"P00433,P00416,P00215,D0079,D0088"
C0019571,"D0019,D0040,D0054,D0098,D0033"
C0019581,"P00083,D0037,D0088,D0050,D0035"
C0019587,"P00201,D0033,D0076,D0055,D0071"
C0019588,"D0051,D0003,D0025,D0071,D0036"
C0019589,"D0010,D0067,D0094,D0020,D0088"
C0019607,"D0037,D0035,D0082,D0095,D0096"
C0019613,"D0050,D0058,D0005,D0029,D0096"
C0019614,"D0083,D0044,D0003,D0018,D0086"
C0019617,"D0071,D0042,D0043,D0041,D0034"
C0019626,"D0036,D0086,D0100,D0096,D0001"
C0019629,"P00301,D0036,D0044,D0016,D0003"
C0019634,"D0026,D0005,D0014,D0009,D0075"
C0019637,"D0012,D0056,D0035,D0022,D0034"
C0019639,"P00012,D0058,D0012,D0069,D0062"
C0019641,"P00164,D0053,D0019,D0071,D0062"
C0019644,"P00160,P00453,D0009,D0094,D0006"
C0019648,"D0095,D0098,D0046,D0062,D0013"
C0019651,"P00273,P00185,P00163,D0042,D0057"
C0019656,"P00058,D0075,D0063,D0083,D0052"
C0019661,"D0088,D0032,D0036,D0005,D0074"
C0019664,"D0036,D0004,D0003,D0048,D0034"
C0019666,"D0091,D0083,D0057,D0021,D0065"
C0019667,"P00106,D0023,D0012,D0097,D0066"
C0019669,"D0091,D0064,D0012,D0030,D0036"
C0019673,"P00413,D0094,D0043,D0070,D0074"
C0019674,"P00497,P00118,P00236,D0079,D0044"
C0019684,"P00109,D0006,D0038,D0016,D0015"
C0019689,"P00490,D0037,D0017,D0095,D0088"
C0019696,"P00024,D0030,D0076,D0073,D0089"
C0019698,"D0062,D0077,D0022,D0071,D0009"
C0019715,"D0050,D0046,D0034,D0070,D0041"
C0019716,"P00022,D0041,D0061,D0015,D0021"
C0019718,"D0006,D0033,D0039,D0015,D0083"
C0019722,"P00446,D0024,D0007,D0096,D0070"
C0019723,"P00265,D0001,D0025,D0004,D0036"
C0019731,"D0089,D0095,D0057,D0062,D0055"
C0019733,"P00246,D0078,D0058,D0014,D0043"
C0019734,"D0058,D0011,D0013,D0047,D0055"
C0019737,"P00311,D0056,D0006,D0052,D0025"
C0019738,"D0057,D0082,D0090,D0074,D0038"
C0019744,"P00426,P00035,D0069,D0028,D0035"
C0019758,"P00017,D0067,D0077,D0080,D0027"
C0019764,"D0053,D0005,D0082,D0028,D0010"
C0019772,"P00190,P00163,D0001,D0034,D0072"
C0019776,"P00412,P00058,D0053,D0021,D0056"
C0019780,"P00102,P00260,D0090,D0031,D0029"
C0019804,"D0035,D0037,D0047,D0083,D0041"
C0019815,"D0077,D0068,D0074,D0050,D0064"
C0019820,"P00016,P00156,D0099,D0058,D0027"
C0019827,"D0098,D0077,D0020,D0009,D0100"
C0019828,"P00258,D0047,D0043,D0030,D0042"
C0019829,"P00234,P00002,P00034,D0001,D0021"
C0019836,"D0011,D0047,D0100,D0017,D0043"
C0019839,"P00285,D0100,D0099,D0029,D0083"
C0019842,"P00493,P00056,D0064,D0012,D0094"
C0019844,"P00082,D0095,D0020,D0018,D0098"
C0019847,"P00012,D0022,D0094,D0067,D0019"
C0019863,"D0074,D0094,D0008,D0087,D0017"
C0019874,"D0083,D0033,D0044,D0026,D0057"
C0019875,"D0009,D0024,D0066,D0054,D0023"
C0019877,"P00236,P00043,D0092,D0079,D0016"
C0019883,"D0083,D0082,D0078,D0085,D0080"
C0019884,"P00240,P00137,D0080,D0026,D0067"
C0019895,"D0029,D0086,D0072,D0093,D0011"
C0019896,"D0054,D0098,D0087,D0003,D0088"
C0019898,"D0043,D0031,D0008,D0049,D0086"
C0019901,"D0044,D0007,D0100,D0039,D0060"
C0019915,"P00128,P00024,D0076,D0013,D0015"
C0019916,"D0040,D0023,D0098,D0017,D0005"
C0019918,"D0032,D0033,D0020,D0089,D0054"
C0019919,"D0011,D0074,D0004,D0010,D0005"
C0019923,"D0049,D0078,D0082,D0093,D0037"
C0019926,"D0057,D0018,D0027,D0032,D0078"
C0019936,"P00465,D0048,D0015,D0017,D0074"
C0019941,"P00412,D0053,D0085,D0001,D0003"
C0019949,"P00311,D0057,D0024,D0079,D0070"
C0019965,"P00269,D0010,D0098,D0071,D0034"
C0019970,"P00068,P00385,D0037,D0064,D0087"
C0019971,"P00153,D0047,D0012,D0035,D0097"
C0019972,"P00244,P00480,P00486,P00380,P00091"
C0019975,"D0051,D0012,D0092,D0062,D0052"
C0019981,"D0069,D0068,D0092,D0006,D0039"
C0019990,"P00181,P00085,D0050,D0029,D0073"
C0019992,"P00239,D0025,D0092,D0003,D0051"
C0019999,"P00181,D0047,D0003,D0085,D0050"
